리뷰,평점
몸이 아파서 급하게 약이 필요했는데 진료와 배송까지 빠르게 되서 정말 감사했습니다. 배송 방법도 여러가지 중에서 고를 수 있어서 사용자의 입장을 많이 고려한 어플이라는 생각이 들었습니다. 그래서 요즘엔 다른 사람들에게 이 어플 추천도 많이 하고 있습니다. 아무래도 코로나가 아직 유행중인지라 가끔씩 열나는 사람들이 많더라고요. 이 어플 덕분에 혼자 아픈 밤이 두렵지 않게 되었습니다. 감사합니다♡,5
일단 저녁에 퇴근하고 야간 진료 병원이 없어서 다음 날 점심 시간이나 쉬는 날 병원을 가야 했나 했는데 닥터나우가 있어서 증상과 궁금한점을 썻더니 몇분뒤 전화가 온다는 알림이와서 시간맞춰 전화받을수있어서 너무 편했어요. 전화로 진료받고 궁금증도 해결되어 안심이었습니다. 늦게끝나거나 날씨가 안좋거나 갈 수 없눈 상황일때 너무 유용하고 편리해서 자주 이용할 것 같아요.,5
아파도 바빠서 병원 안가고 참을 때가 많았는데.. 원격으로 진료받고 약까지 받을 수 있다니 너무 편리하고 좋아요. 다만 제가 있는 곳은 시골이라 사용 할 수 있는 장소가 너무 제한적이라 아쉬워요ㅠ,3
깔끔하고 좋은어플 감사합니다:) 다만 코로나진료인경우 경쟁이 치열하기 때문에 전자기기 사용을 어려워하시는 어르신같은 분들도 빠르고 쉽게 이용할 수 있었으면 좋겠습니다!,5
아직 사용해보진 않았지만 원격진료에 약도 배송받아볼수 있다니 아주편리한것 같아요~ 평일에 시간내기도 힘들때가 많고 코로나로 병원진료가 고민될수도 있는데 걱정없이 편하게 이용할수 있다니 좋아요~ 앱에서 정보 찾기도 쉽고 잘 이용할것 같아요~,5
원격진료에 조제 배달까지 원격 가능하다해서 다운받았습니다~ 진짜 간편진료에 약제조와 배달까지 가능하네요 신기신기~ 아직 시스템이 덜 안정화되있지만 조만간 완전히 자리매김하면 최고의 의학어플이 될거같아요,4
바쁘다 바빠 현대사회에 딱 필요한 앱입니다! 비대면진료부터 약배달까지 가능한 어플이라니 신기하기도 하고 너무 편해요. 앞으로 제휴처가 더욱 확대되어 더 편리하게 쓰면 좋겠어요.,5
비대면으로 진료부터 처방까지 할수있다는게 큰 장점인거같네요. 내가 병원까지 가기는 힘들지만 내가 있는곳으로 오는건 기다릴수는 있는게 현대인이니까요. 아직은 시간이 대면보다 오래걸리긴하지만 좀더 확장되서 대면과 엇비슷하게까지 올라가면 좋겠네요^^,5
정말 아플 때는 움직이기도 힘들어서 병원 진료받으러 가기도 힘든데 이렇게 대신해주는 어플이 나오니 참 좋은 것 같습니다. 1인 가구가 많아지는 현대 사회에 필요한 어플이 아닌가 생각합니다. 서비스 지역만 더 확장되어서 많은 사람들이 이용할 수 있으면 좋겠네요.,5
야간일을 하고있어서 병원방문하기가 쉽지가않은데 닥터나우라는 신세계를 알고서 엄청 자주 이용중입니다 의료진분들도 친절하시고 약처방과 전화진료도 꼼꼼히 잘해주셔서 병원방문없이도 약배송과 진료 받을수 있어 너무너무좋아요 저뿐만 아니라 배우자까지 진료신청이 가능하니 기능이 매우 편리합니다 다운안받으신분들 꼭 다운받으시고 비상시에 이용하세요 삶의 질을 높여주는 최고의앱 입니다,5
앱 사용이 편리하고 코로나 시대에 꼭 필요한 앱이라 생각합니다. 특히 가족 추가해서 대리접수 할 수 있는게 좋았어요. 부모님들은 이런 앱 사용하시기 힘들어서 자녀들이 대리로 진료 받으실 수 있게 도와드릴 수 있어 좋네요. 이런 서비스를 만들어주셔서 감사합니다. 앞으로 잘 발전하길 응원합니다.,5
어플로 이런 의료 서비스가 가능하다는건 획기적인 일인것 같네요. 어플도 색깔이며 항목 구성이 시원시원 해서 시력이 좋지않은 저도 한눈에 찾아보기 좋습니다. 많은 기대가 됩니다.,5
어린아기를 키우면서 병원 내원하기가 쉽지 않은데 시대에 발맞춰 너무 좋은 서비스가 생겨서 감사한 마음이에요^^ 유용하게 잘 쓸 것 같아요. 어플 화면 가독성도 뛰어납니다!,5
이 앱의 가장 큰 장점은 약배달이 가능하다는 점입니다. 일반 직장인분들 같은경우에는 약국에 갈 시간조차 없는경우가 많습니다. 아플 때 힘들게 약국까지 가지 않아도 닥터나우 어플로 해결할 수 있는 것이 진짜 좋은 거 같습니다.병원에 따로 가지 않아도 진료를 볼 수 있고 약까지 배달받을 수 있는 닥터나우 앱 추천드립니다~,5
요즘 코로나때문에 병원가기도 참 망설여지는데 비대면으로 병원도 약국도 집에서 만나볼수있어서 좋았어요 첫번째는 의사선생님들께서 유능한분들이 많으셔서 한번에 진찰받아볼수있는점 두번째는 빠르게 약도 받아볼수있는점 (약배송비가 무료지원이라는 점!)너무좋았습니다! 자주 이용하겠습니다 좋은앱개발 감사합니다!♡,5
"카톡으로 가입 시 '(선택)마케팅 수신 동의' 에 체크를 안했더니 카톡연동 오류가 나더라고요. 왜 안되나 한참을 찾았네요.ㅠ 그리고, 다음날 아침까지 배송되는 무료배송 선택하니까 모든 약국들이다 거절해서인지 2시간 넘게 시도해도 처방전 전달 실패가 떴습니다. 그런데, 5천원결제하는 당일 배송으로 다시 시도하니 5분만에 승인되고 결제하라 알림 왔어요. 이거 어차피 안되는 메뉴 같은데 왜 선택하게 해뒀는지 모르겠네요. 별로라 지웁니다.",2
아플때 병원 다녀오는 거 정말 힘든데 비대면 진료에 역까지 배달받을 수 있어서 너무 편해요. 만보기로 매일 100원씩 모아서 약 배달에 사용할 수 있어서 건강도 챙기고 돈도 아낄 수 있어요. 가끔 간단한 증상 질문 남기면 실시간 답변해주시는 기능도 있어서 유용하게 사용하고 있어요. 아플 때나 아프지 않을 때나 닥터나우 덕분에 건강을 챙길 수 있어서 좋아요!,5
진료 요청하기 누르는 순간 실시간으로 마감해야 된다고 생각합니다. 요청서 다 쓰고 나면 마감됐다고 뜨네요. 그리고 대기인원을 더 늘려서 20명 초과부터는 알림톡으로 순차적 대기해야한다고 생각합니다. 티켓팅처럼 되어서 불편해요. 그리고 새로고침 기능과 진료종료 의사숨기기 기능도 기본적으로 편의를 위해 있어야합니다.,1
요즘같은 코시국에 없어서는 안될 비대면 어플 같습니다. 너무 신박하고 유용한 어플 같아요. 건강보험 적용 되고 안되고도 분류되서 한 눈에 보기쉽게 쏙 들어와서 보험청구 할때도 훨씬 수월한거 같습니다. 앞으로 많은 활성화되길 기대하겠습니다.,5
코로나시대에 꼭 필요한 앱이라고 생각해요.지방에서도 편하게 원격진료받고 택배로 약배달받아볼수있어서 아주 혁신적인 앱이라고 생각해요.증상에따라서 병원찾을수있으면 좋겠어요 너무 편리해서 좋아요,5
"코시국에 원격진료 서비스가 각광받고 있을 때 필요한 앱이네요. 점차 많은 사람들이 이용할 것 같아요. 다만, 병원&약국과의 협업문제는 과제일 듯 싶네요. 좋은 쪽으로 많은 사람들이 애용하는 앱이 되시길",5
요즘처럼 비대면이 강조되는 시기에 상황에 맞게 적절하게 이용가능한 편리한 어플이네요. 다만 지역적인 한계가 조금 아쉽네요ㅜㅜ,4
자동접수라도 만들어두시던지 진료가능해서 클릭하면 초과되어있고 클릭하면 초과되어있고 어떻게 진료신청하면 또 증상적고나면 초과라고 진료 안되고. 진료 안하는 의사들 걸러주는 필터링도 없고 서비스는 좋은 서비스인데 진짜 어플 사용감은 최악입니다.,1
비대면으로 받을 수 있고 제조약까지 탈 수 있어서 저같은 직장인에게는 꿀이네요ㅠㅠ 처음 이런 앱 이용해보는건데 UI도 잘 되어있고 디자인도 이뻐서 맘에 들어여!,5
요즘 화려함만 추구하느라 불필요한 과정이 많은 어플들이 있는데 닥터나우의 경우 접속하자마자 딱 필요한 정보들이 메인에서 한 눈에 볼수있고 과정도 간단해서 사용하기 편해요 최근에도 병원갔을때 확진자가 발생한 적이 있는데 비대면으로 진료볼수 있어서 요즘 시국과 잘 맞다고 생각해요 제일 좋은것은 진료는 어플로보고 직접 약국 가야하면 비대면 진료가 무의미해질 수 있는 부분을 약배달 서비스를 통해 보완한 부분이 제일 놀랍고 신세계예요 이 어플을 통해 기술의 발전이란 정말 쉽고 간편하게 만들어주는구나 싶었어요 그리고 배달비 무료도 진행중이고 약 접수가능 시간도 일반 약국보다 늦게까지 진행되는 점이 좋아요 병원에 가기 귀찮거나 상황이 여의치 못할때 사용하기 좋을듯 합니다 위치로 진료가능한 곳 조회도 되고 흔히 자주가는 일반적인 진료과목 뿐만아니라 진료과목이 다양해서 더 좋아요 주변에도 소개할 가치가 충분한 어플입니다,5
요즘 같은 시대엔 대면진료 받기가 쉽지 않기 때문에 집에서 받는 비대면 진료가 정말 중요해진것 같아요.닥터나우로 편안하고 안전하게 비대면 진료를 받고 약배달 까지 받는다는건 정말 획기적인 어플이라 생각합니다.보다 전문적이고 체계적인 비대면의료 서비스는 닥토나우가 단연 최곱니다^^,5
한번 써보고 답답해서 삭제합니다. 약사님은 약 보냈다는데 계속 조제중으로만 뜨고 고객센터 전화는 아예 안받고 챗문의도 챗봇은 아닌거같은데 다른 답변만 하고 그마저도 느리고 전혀 도움되지 않았습니다. 빨리 받으려고 배송비 냈는데 이렇게 늦을줄 알았으면 가서 받았습니다. 배송 후 진행사항 앱에서 확인할 수도 없고 실제랑도 다릅니다.,1
건강관리 시 좀더 편하고 스마트하게 하도록 도움을 주는 어플인 것 같습니다. 좀 더 직관적이고 한눈에 알아볼 수 있는 페이지가 있으면 더 좋을 것 같습니다^^ 자주 이용할게요,5
생각보다 너무나도 무쓸모였음 신청하면 대기 들어갔다가 진료취소하고 코로나확진자 많아져서 바쁘고 그런건 알지만 진료가 어려울 것 같으면 아예 진료대기를 받지 않았음 좋았을텐데 기다리다 시간만 날렸다 집 가까운 병원에 전화하는게 더 빨랐음... 좀 편해보자고 어플 사용하려고 깔았는데 나에겐 너무 쓸모가 없었다,1
자취중에 부모님이 다 확진되셨는데 급하게 위염약이 필요했어요 어떻게 갖다드리나 앱 사용법 알려드려도 이런거 되게 어려워하셔서 멘붕이왔었는데 대리진료가 가능하네요 덕분에 무사히 약 받으셨습니다 진짜 좋은 시스템이네요 대리진료.. 다른분들도 아시면 좋을 것 같아서 일부러 리뷰 남깁니다,5
일단 너무 좋은취지의어플 같습니다 특히 지금 배달까지 해주는게 좋은데 단 너무 진료잡기어려워요 진자 전그냥 계속하다가 포기하고 일반전화로 해서 예약했는데 그리고 병원에서 일방적으로 취소하고 그리고 내용은 왜신청할때마다 계속쓰는지... 그게좀 아쉽네요 병원좀더 늘리면 좋을듯요,5
"약값이 얼마인지 알수없고 비싼곳 걸리면 빼박 덤탱이 씀. 택배, 직접수령 선택을 조금이라도 늦으면 배송으로 넘어감. 거기다 만보기 기능 꺼뒀는데도 계속 어느순간 만보기 기능 지맘대로 켬.",2
"확실히 좋은것 같습니다. 비대면 진료시 문진뿐만이 아니라 많은 사람들이 가지고 있는 스마트 워치의 심박수, 심전도, 산소포화도, 혈당 측정과 같은 기능을 이용하여 더 정확한 진료가 가능할 수 있었으면 좋겠습니다",5
약 배송 주소 설정이 안됩니다..강제종료했다가 들어가도 주소설정하려고하면 계속 흰화면만 나옵니다 빨리 해결해주세요 일부기종이 에러 나는 건가요?갤럭시 zflip 3입니다,1
"닥터나우는 지지난 해 감기몸살 및 코로나 걸렸을 때 알게 되었습니다. 당시 외출도 안되서 발을 동동 굴리고 있었는데 닥터나우 통해 비대면(전화진료) 받을 수 있었고 약도 배달되서 얼마나 편리 했는지 모릅니다. 또 얼마전 영양제도 정성스럽게 보내 주었는데 감동했습니다. 사실 병원 직접가서 상담하기 어려운 부분이 있는데 닥터나우는 그러한 장벽을 무너뜨려 주었고, 저와 제 아내가 아주 유용하게 사용하고 있습니다. 또 하루 만보를 걸으면 포인트도 정립해 주어 앱내에서 사용 할 수 있습니다. 앞으로도 이런 지속적인 서비스를 제공해 주셨으면 좋겠습니다.",5
